product_id,product_name,category,brand,unit_cost,supplier,product_rating,list_price
20689,Product_20689,Footwear,HomeMax,23511.38,Supplier_21,3.5,31660.46
20690,Product_20690,Travel,HomeMax,11810.54,Supplier_37,3.7,16111.75
20691,Product_20691,Kitchen,Zen,3807.33,Supplier_27,3.6,6461.28
20692,Product_20692,Travel,Vision,12472.83,Supplier_128,4.3,25223.89
20693,Product_20693,Office Supplies,SmartOne,20399.07,Supplier_129,3.1,28910.32
20694,Product_20694,Kitchen,Vision,21502.62,Supplier_109,3.7,31365.1
20695,Product_20695,Furniture,ProGear,12264.79,Supplier_38,3.1,20692.51
20696,Product_20696,Gaming,SmartOne,18334.33,Supplier_139,3.8,21289.93
20697,Product_20697,Fashion,Prime,6249.12,Supplier_128,4.4,9436.95
20698,Product_20698,Fashion,Apex,5840.62,Supplier_131,4.4,9888.0
20699,Product_20699,Home Appliances,CloudNine,14697.86,Supplier_54,3.6,16534.68
20700,Product_20700,Mobile Accessories,Zen,10601.6,Supplier_106,4.3,18840.57
20701,Product_20701,Grocery,HomeMax,4110.2,Supplier_102,3.9,4819.17
20702,Product_20702,Pet Supplies,TechPro,19057.93,Supplier_23,4.7,35477.44
20703,Product_20703,Travel,CloudNine,13350.47,Supplier_88,3.9,25976.39
20704,Product_20704,Books,FreshCart,13057.77,Supplier_83,2.4,25906.08
20705,Product_20705,Beauty,StyleHub,4813.81,Supplier_88,4.5,8730.28
20706,Product_20706,Beauty,Vision,6104.4,Supplier_51,3.7,10367.82
20707,Product_20707,Garden,EcoLife,17348.43,Supplier_101,3.8,24926.02
20708,Product_20708,Mobile Accessories,SmartOne,21312.39,Supplier_133,4.2,33190.9
20709,Product_20709,Mobile Accessories,CloudNine,4512.58,Supplier_91,3.2,5458.72
20710,Product_20710,Mobile Accessories,Vision,20327.41,Supplier_131,4.0,37571.45
20711,Product_20711,Travel,Prime,19723.57,Supplier_116,4.3,22591.87
20712,Product_20712,Mobile Accessories,StyleHub,20391.3,Supplier_48,4.2,31521.69
20713,Product_20713,Garden,FreshCart,14585.42,Supplier_111,3.7,23940.46
20714,Product_20714,Furniture,Nova,8860.87,Supplier_101,4.5,15857.34
20715,Product_20715,Toys,TechPro,19298.42,Supplier_142,3.5,28436.12
20716,Product_20716,Gaming,Urban,12050.64,Supplier_51,3.7,18992.67
20717,Product_20717,Home Appliances,Vision,5624.42,Supplier_25,3.9,9702.11
20718,Product_20718,Footwear,Apex,10119.43,Supplier_102,4.2,20956.02
20719,Product_20719,Health & Wellness,SmartOne,11497.15,Supplier_95,3.8,20834.35
20720,Product_20720,Pet Supplies,Nova,12683.09,Supplier_93,4.7,17528.89
20721,Product_20721,Garden,Elite,22449.33,Supplier_111,4.2,44734.37
20722,Product_20722,Electronics,Zen,10338.01,Supplier_77,4.0,12164.91
20723,Product_20723,Office Supplies,HomeMax,7191.79,Supplier_5,4.1,10071.87
20724,Product_20724,Beauty,ProGear,24062.46,Supplier_132,4.4,29630.43
20725,Product_20725,Automotive,TechPro,6124.51,Supplier_42,4.1,9679.48
20726,Product_20726,Garden,Prime,376.8,Supplier_37,3.0,669.21
20727,Product_20727,Garden,Elite,21260.54,Supplier_123,4.6,35439.73
20728,Product_20728,Furniture,Prime,23865.7,Supplier_120,4.1,46671.76
20729,Product_20729,Books,StyleHub,17085.09,Supplier_76,4.4,29121.75
20730,Product_20730,Footwear,Prime,10250.48,Supplier_104,3.8,13937.03
20731,Product_20731,Kitchen,Vision,13639.49,Supplier_13,3.0,22812.25
20732,Product_20732,Pet Supplies,Zen,20816.84,Supplier_43,2.7,39084.75
20733,Product_20733,Beauty,Elite,22144.97,Supplier_37,3.5,36274.39
20734,Product_20734,Home Appliances,Urban,2652.89,Supplier_64,4.3,4178.91
20735,Product_20735,Mobile Accessories,Vision,21713.12,Supplier_54,4.7,36151.7
20736,Product_20736,Mobile Accessories,Nova,15472.01,Supplier_11,4.2,26062.6
20737,Product_20737,Grocery,Prime,903.74,Supplier_104,3.4,1301.27
20738,Product_20738,Gaming,Zen,2801.29,Supplier_90,3.6,5602.17
20739,Product_20739,Footwear,Elite,1233.8,Supplier_57,4.7,1645.78
20740,Product_20740,Sports,CloudNine,23719.11,Supplier_134,3.3,27367.51
20741,Product_20741,Jewelry,SmartOne,10720.3,Supplier_55,5.0,20194.23
20742,Product_20742,Jewelry,TechPro,17918.83,Supplier_18,5.0,35615.17
20743,Product_20743,Footwear,Zen,142.76,Supplier_128,5.0,254.4
20744,Product_20744,Home Appliances,Urban,19849.98,Supplier_20,4.2,31819.79
20745,Product_20745,Furniture,TechPro,12102.68,Supplier_11,3.8,25711.68
20746,Product_20746,Fashion,StyleHub,23097.71,Supplier_72,4.2,34690.06
20747,Product_20747,Mobile Accessories,Vision,13070.35,Supplier_87,4.5,20103.18
20748,Product_20748,Books,Urban,19741.12,Supplier_43,3.6,34129.36
20749,Product_20749,Kitchen,Nova,15773.72,Supplier_126,3.4,24659.68
20750,Product_20750,Jewelry,EcoLife,13061.41,Supplier_42,3.8,22099.35
20751,Product_20751,Garden,Urban,23711.28,Supplier_145,3.6,50162.65
20752,Product_20752,Footwear,HomeMax,12440.42,Supplier_96,4.7,16976.49
20753,Product_20753,Jewelry,Vision,22320.47,Supplier_28,3.7,28414.4
20754,Product_20754,Travel,Elite,998.33,Supplier_62,4.1,1553.66
20755,Product_20755,Electronics,EcoLife,16469.73,Supplier_12,4.5,26995.84
20756,Product_20756,Office Supplies,Elite,22800.37,Supplier_127,4.7,42285.39
20757,Product_20757,Mobile Accessories,Zen,22491.96,Supplier_98,4.1,47319.22
20758,Product_20758,Automotive,Vision,12177.84,Supplier_65,4.2,22277.29
20759,Product_20759,Pet Supplies,CloudNine,11855.22,Supplier_102,3.4,25332.12
20760,Product_20760,Books,Urban,20281.78,Supplier_93,4.6,27861.67
20761,Product_20761,Automotive,ProGear,8441.9,Supplier_90,4.7,11271.26
20762,Product_20762,Kitchen,StyleHub,23435.32,Supplier_60,3.0,33646.81
20763,Product_20763,Automotive,Elite,6342.03,Supplier_53,5.0,12244.8
20764,Product_20764,Health & Wellness,Zen,1952.51,Supplier_39,3.6,2561.91
20765,Product_20765,Travel,CloudNine,19320.91,Supplier_118,4.3,25543.71
20766,Product_20766,Home Appliances,ProGear,10177.63,Supplier_71,4.0,15715.15
20767,Product_20767,Sports,Vision,8958.86,Supplier_71,4.0,12964.1
20768,Product_20768,Travel,Nova,8090.66,Supplier_109,3.9,14448.89
20769,Product_20769,Grocery,Prime,24513.01,Supplier_80,3.5,49929.86
20770,Product_20770,Books,SmartOne,14334.75,Supplier_143,4.3,18102.21
20771,Product_20771,Health & Wellness,StyleHub,24798.67,Supplier_37,3.8,41740.07
20772,Product_20772,Garden,Zen,8655.17,Supplier_7,3.3,10481.87
20773,Product_20773,Footwear,FreshCart,10407.83,Supplier_64,3.4,14031.19
20774,Product_20774,Gaming,StyleHub,5372.89,Supplier_80,3.3,7728.23
20775,Product_20775,Health & Wellness,HomeMax,10816.07,Supplier_124,3.7,18565.52
20776,Product_20776,Electronics,Zen,1643.93,Supplier_96,4.3,2780.75
20777,Product_20777,Travel,CloudNine,113.89,Supplier_141,3.6,202.99
20778,Product_20778,Grocery,TechPro,11381.53,Supplier_13,4.5,22347.33
20779,Product_20779,Footwear,Urban,18676.0,Supplier_81,3.9,24518.73
20780,Product_20780,Toys,Vision,10982.92,Supplier_125,3.8,20710.32
20781,Product_20781,Automotive,Nova,12998.33,Supplier_76,4.0,23488.39
20782,Product_20782,Toys,EcoLife,11195.84,Supplier_42,4.8,13458.55
20783,Product_20783,Mobile Accessories,EcoLife,13217.43,Supplier_116,3.2,19496.19
20784,Product_20784,Pet Supplies,Urban,19412.54,Supplier_132,4.9,22295.89
20785,Product_20785,Beauty,ProGear,20114.28,Supplier_39,4.5,24396.41
20786,Product_20786,Home Appliances,Nova,20967.65,Supplier_83,4.0,29612.62
20787,Product_20787,Automotive,CloudNine,5389.5,Supplier_121,4.7,7385.82
20788,Product_20788,Kitchen,FreshCart,11500.33,Supplier_23,3.8,23543.23
20789,Product_20789,Home Appliances,Apex,20792.04,Supplier_2,4.2,42428.28
20790,Product_20790,Garden,StyleHub,23552.79,Supplier_111,3.7,40397.83
20791,Product_20791,Kitchen,Apex,13620.29,Supplier_113,4.5,25566.46
20792,Product_20792,Gaming,SmartOne,12375.7,Supplier_24,3.6,26602.67
20793,Product_20793,Jewelry,TechPro,19138.41,Supplier_90,4.0,29520.97
20794,Product_20794,Electronics,StyleHub,24793.19,Supplier_109,4.4,41109.54
20795,Product_20795,Fashion,CloudNine,10705.71,Supplier_145,4.6,19170.55
20796,Product_20796,Gaming,SmartOne,4210.98,Supplier_122,3.5,8709.04
20797,Product_20797,Automotive,Elite,20874.24,Supplier_33,4.4,40515.38
20798,Product_20798,Home Appliances,SmartOne,17789.59,Supplier_87,3.5,21104.76
20799,Product_20799,Mobile Accessories,StyleHub,3712.39,Supplier_110,2.8,6884.03
20800,Product_20800,Toys,Nova,8155.38,Supplier_41,3.6,11250.29
20801,Product_20801,Automotive,Prime,13875.26,Supplier_25,4.5,19183.22
20802,Product_20802,Fashion,StyleHub,18313.49,Supplier_66,4.0,30833.61
20803,Product_20803,Furniture,StyleHub,19538.1,Supplier_108,3.7,35895.2
20804,Product_20804,Kitchen,StyleHub,3977.71,Supplier_80,4.0,5107.4
20805,Product_20805,Sports,FreshCart,5497.09,Supplier_91,4.0,7937.51
20806,Product_20806,Electronics,Prime,18628.65,Supplier_100,4.3,34604.67
20807,Product_20807,Mobile Accessories,SmartOne,2991.2,Supplier_144,3.1,3818.45
20808,Product_20808,Fashion,ProGear,12504.19,Supplier_96,3.9,24948.36
20809,Product_20809,Automotive,SmartOne,13695.2,Supplier_21,4.1,21771.59
20810,Product_20810,Beauty,Urban,8549.93,Supplier_61,3.2,14736.4
20811,Product_20811,Electronics,HomeMax,19928.77,Supplier_26,3.2,23970.53
20812,Product_20812,Garden,Nova,1479.85,Supplier_114,3.8,3112.33
20813,Product_20813,Jewelry,Apex,19458.37,Supplier_150,4.0,39982.25
20814,Product_20814,Automotive,FreshCart,16186.22,Supplier_116,4.0,21297.52
20815,Product_20815,Fashion,SmartOne,12729.72,Supplier_37,3.7,22951.63
20816,Product_20816,Health & Wellness,FreshCart,21822.08,Supplier_105,3.7,42267.42
20817,Product_20817,Garden,Vision,5135.94,Supplier_4,3.8,6397.46
20818,Product_20818,Jewelry,Urban,20039.27,Supplier_41,4.2,34362.88
20819,Product_20819,Footwear,FreshCart,4775.59,Supplier_46,4.7,9531.92
20820,Product_20820,Grocery,Vision,24762.11,Supplier_71,2.8,40657.29
20821,Product_20821,Garden,Apex,915.84,Supplier_49,4.3,1897.16
20822,Product_20822,Electronics,Nova,13874.61,Supplier_65,3.9,16222.69
20823,Product_20823,Fashion,ProGear,4283.62,Supplier_2,4.3,8853.33
20824,Product_20824,Home Appliances,Vision,10258.58,Supplier_123,4.7,21815.23
20825,Product_20825,Kitchen,Prime,3783.87,Supplier_60,3.6,4845.7
20826,Product_20826,Books,HomeMax,4926.25,Supplier_122,4.5,7704.06
20827,Product_20827,Home Appliances,Elite,1618.41,Supplier_9,3.3,2847.41
20828,Product_20828,Garden,ProGear,299.29,Supplier_130,4.1,610.56
20829,Product_20829,Automotive,FreshCart,18010.72,Supplier_94,3.9,23131.38
20830,Product_20830,Fashion,TechPro,11391.17,Supplier_35,4.0,16677.23
20831,Product_20831,Garden,Prime,1235.25,Supplier_113,3.5,2398.69
20832,Product_20832,Jewelry,TechPro,23480.35,Supplier_113,4.2,36213.85
20833,Product_20833,Home Appliances,Vision,16673.69,Supplier_109,4.9,29063.77
20834,Product_20834,Pet Supplies,FreshCart,6680.4,Supplier_131,3.5,11335.34
20835,Product_20835,Mobile Accessories,SmartOne,11023.51,Supplier_144,4.1,23395.93
20836,Product_20836,Garden,Nova,12282.74,Supplier_25,4.5,15547.21
20837,Product_20837,Grocery,EcoLife,14291.2,Supplier_43,3.8,29967.13
20838,Product_20838,Footwear,Apex,21450.51,Supplier_6,4.7,36488.93
20839,Product_20839,Mobile Accessories,SmartOne,14788.52,Supplier_10,3.8,30335.35
20840,Product_20840,Garden,HomeMax,24470.28,Supplier_16,3.9,30379.37
20841,Product_20841,Automotive,StyleHub,18197.55,Supplier_104,3.5,32405.25
20842,Product_20842,Kitchen,EcoLife,24714.08,Supplier_91,4.1,49065.19
20843,Product_20843,Travel,SmartOne,13813.65,Supplier_6,4.0,26667.08
20844,Product_20844,Toys,Nova,16993.38,Supplier_64,4.3,19206.54
20845,Product_20845,Footwear,CloudNine,18473.67,Supplier_17,3.7,29295.02
20846,Product_20846,Office Supplies,EcoLife,18893.2,Supplier_30,3.6,23405.03
20847,Product_20847,Toys,StyleHub,708.3,Supplier_9,4.3,904.79
20848,Product_20848,Fashion,TechPro,3274.11,Supplier_80,4.8,6048.84
20849,Product_20849,Pet Supplies,Prime,5770.29,Supplier_13,4.3,12148.06
20850,Product_20850,Pet Supplies,SmartOne,6860.21,Supplier_118,5.0,12163.98
20851,Product_20851,Fashion,TechPro,22643.67,Supplier_140,4.3,27748.65
20852,Product_20852,Kitchen,Elite,18092.82,Supplier_129,4.3,24810.98
20853,Product_20853,Garden,SmartOne,3667.71,Supplier_124,4.4,5539.12
20854,Product_20854,Office Supplies,HomeMax,10716.24,Supplier_113,4.8,13385.85
20855,Product_20855,Furniture,Nova,6153.73,Supplier_137,4.7,12266.89
20856,Product_20856,Travel,EcoLife,20763.6,Supplier_133,3.4,27415.02
20857,Product_20857,Mobile Accessories,FreshCart,22953.14,Supplier_33,4.4,28770.33
20858,Product_20858,Kitchen,HomeMax,4190.82,Supplier_91,4.1,7826.17
20859,Product_20859,Toys,SmartOne,10472.61,Supplier_46,3.9,13097.44
20860,Product_20860,Electronics,Prime,23825.64,Supplier_126,3.0,36754.12
20861,Product_20861,Health & Wellness,HomeMax,16461.53,Supplier_2,3.2,27177.55
20862,Product_20862,Footwear,ProGear,21715.61,Supplier_63,3.8,26115.98
20863,Product_20863,Travel,HomeMax,9006.57,Supplier_57,3.2,15243.28
20864,Product_20864,Travel,Elite,5321.59,Supplier_128,3.8,8592.07
20865,Product_20865,Automotive,HomeMax,17313.46,Supplier_45,4.4,31310.85
20866,Product_20866,Kitchen,FreshCart,3521.92,Supplier_135,3.7,4739.52
20867,Product_20867,Mobile Accessories,SmartOne,21013.56,Supplier_75,4.0,31254.06
20868,Product_20868,Travel,CloudNine,18895.45,Supplier_103,3.4,34001.32
20869,Product_20869,Jewelry,StyleHub,7692.18,Supplier_80,4.2,8897.27
20870,Product_20870,Grocery,StyleHub,12517.92,Supplier_65,4.3,15513.07
20871,Product_20871,Mobile Accessories,TechPro,19999.93,Supplier_46,3.2,28241.07
20872,Product_20872,Toys,SmartOne,23379.27,Supplier_43,3.6,28745.91
20873,Product_20873,Garden,CloudNine,8868.8,Supplier_97,3.3,10294.0
20874,Product_20874,Travel,Apex,19770.8,Supplier_49,4.3,42250.28
20875,Product_20875,Mobile Accessories,CloudNine,4942.23,Supplier_130,4.1,7855.34
20876,Product_20876,Office Supplies,CloudNine,22598.15,Supplier_20,4.0,37732.01
20877,Product_20877,Mobile Accessories,ProGear,17187.63,Supplier_33,3.9,23762.79
20878,Product_20878,Grocery,EcoLife,3903.21,Supplier_8,4.2,4402.5
20879,Product_20879,Sports,FreshCart,18521.74,Supplier_130,4.2,35066.21
20880,Product_20880,Electronics,Urban,18129.04,Supplier_63,3.7,33819.1
20881,Product_20881,Home Appliances,SmartOne,18583.21,Supplier_6,3.7,39428.31
20882,Product_20882,Travel,FreshCart,8687.45,Supplier_7,4.0,9918.77
20883,Product_20883,Kitchen,FreshCart,18521.03,Supplier_138,3.9,23357.45
20884,Product_20884,Office Supplies,EcoLife,20681.59,Supplier_133,5.0,38333.44
20885,Product_20885,Automotive,TechPro,8743.51,Supplier_42,3.8,12765.31
20886,Product_20886,Sports,CloudNine,5278.15,Supplier_98,4.2,6258.23
20887,Product_20887,Electronics,Vision,22208.21,Supplier_38,4.3,31757.45
20888,Product_20888,Toys,ProGear,15555.28,Supplier_127,4.8,18827.31
20889,Product_20889,Office Supplies,SmartOne,11563.64,Supplier_108,3.6,22927.62
20890,Product_20890,Fashion,Elite,22005.62,Supplier_67,4.7,44522.68
20891,Product_20891,Books,StyleHub,3486.54,Supplier_140,3.9,6192.08
20892,Product_20892,Sports,EcoLife,20283.56,Supplier_34,5.0,30773.51
20893,Product_20893,Travel,FreshCart,12321.45,Supplier_150,4.2,23556.8
20894,Product_20894,Furniture,StyleHub,1158.85,Supplier_44,3.3,2051.79
20895,Product_20895,Home Appliances,Urban,24318.06,Supplier_134,3.9,47073.48
20896,Product_20896,Fashion,ProGear,19473.86,Supplier_129,4.7,32058.54
20897,Product_20897,Furniture,TechPro,5447.42,Supplier_85,4.0,11478.23
20898,Product_20898,Pet Supplies,Prime,23100.02,Supplier_19,4.0,32772.8
20899,Product_20899,Footwear,TechPro,23390.1,Supplier_113,4.4,40752.82
20900,Product_20900,Grocery,Nova,20031.59,Supplier_105,3.8,39107.56
20901,Product_20901,Footwear,Elite,3266.54,Supplier_130,3.9,6665.99
20902,Product_20902,Pet Supplies,CloudNine,4740.9,Supplier_34,3.5,9932.9
20903,Product_20903,Jewelry,Urban,18875.42,Supplier_36,5.0,28820.15
20904,Product_20904,Books,Elite,22853.76,Supplier_53,3.3,42058.3
20905,Product_20905,Office Supplies,Vision,5453.95,Supplier_56,4.1,7738.63
20906,Product_20906,Mobile Accessories,CloudNine,11574.61,Supplier_1,4.3,20705.36
20907,Product_20907,Jewelry,Apex,3954.37,Supplier_24,4.0,5179.25
20908,Product_20908,Grocery,Nova,12002.4,Supplier_72,3.3,18652.87
20909,Product_20909,Grocery,Elite,16098.98,Supplier_146,3.5,33290.18
20910,Product_20910,Furniture,Zen,562.02,Supplier_20,4.3,1098.88
20911,Product_20911,Mobile Accessories,EcoLife,16108.89,Supplier_37,3.6,26280.06
20912,Product_20912,Jewelry,Elite,16029.77,Supplier_129,2.9,20377.86
20913,Product_20913,Travel,TechPro,11429.71,Supplier_6,4.2,17493.5
20914,Product_20914,Garden,Prime,22395.52,Supplier_15,3.5,28281.94
20915,Product_20915,Fashion,ProGear,3456.99,Supplier_134,4.3,4115.84
20916,Product_20916,Office Supplies,HomeMax,1377.66,Supplier_38,3.9,2829.31
20917,Product_20917,Home Appliances,Nova,12446.2,Supplier_47,3.9,20239.69
20918,Product_20918,Office Supplies,TechPro,13372.56,Supplier_3,4.0,16208.48
20919,Product_20919,Automotive,StyleHub,6740.56,Supplier_61,3.4,12525.1
20920,Product_20920,Travel,Elite,24044.53,Supplier_149,3.5,28767.04
20921,Product_20921,Mobile Accessories,Urban,6417.81,Supplier_148,3.9,9806.74
20922,Product_20922,Office Supplies,StyleHub,6827.03,Supplier_97,3.4,9265.64
20923,Product_20923,Books,Apex,20293.56,Supplier_102,4.4,26169.95
20924,Product_20924,Automotive,Zen,23078.31,Supplier_97,3.8,38530.52
20925,Product_20925,Toys,Urban,13449.88,Supplier_105,3.2,25034.0
20926,Product_20926,Health & Wellness,StyleHub,574.44,Supplier_78,3.7,931.63
20927,Product_20927,Automotive,SmartOne,8950.33,Supplier_31,4.1,17591.22
20928,Product_20928,Sports,Prime,5676.1,Supplier_131,3.8,11720.63
20929,Product_20929,Sports,Prime,12824.35,Supplier_132,4.2,25025.39
20930,Product_20930,Mobile Accessories,Vision,17096.04,Supplier_22,4.3,35990.35
20931,Product_20931,Health & Wellness,Zen,9871.66,Supplier_15,5.0,20502.52
20932,Product_20932,Health & Wellness,SmartOne,13480.26,Supplier_119,4.6,26657.11
20933,Product_20933,Automotive,Prime,19020.52,Supplier_8,3.1,27035.99
20934,Product_20934,Health & Wellness,SmartOne,6229.06,Supplier_122,3.8,8095.05
20935,Product_20935,Footwear,Elite,4979.6,Supplier_148,3.9,9305.98
20936,Product_20936,Fashion,HomeMax,20160.31,Supplier_6,4.3,40137.06
20937,Product_20937,Garden,EcoLife,1021.89,Supplier_120,3.5,2010.89
20938,Product_20938,Gaming,Zen,3849.85,Supplier_20,3.7,6864.02
20939,Product_20939,Travel,Zen,407.68,Supplier_44,3.3,805.07
20940,Product_20940,Mobile Accessories,Nova,13929.08,Supplier_83,3.7,25746.25
20941,Product_20941,Toys,StyleHub,15042.13,Supplier_103,3.7,27155.96
20942,Product_20942,Health & Wellness,CloudNine,13322.66,Supplier_14,3.8,15560.52
20943,Product_20943,Electronics,Prime,10415.3,Supplier_17,3.3,16605.0
20944,Product_20944,Gaming,HomeMax,13272.83,Supplier_43,4.5,15328.28
20945,Product_20945,Office Supplies,FreshCart,4929.05,Supplier_103,4.3,5989.49
20946,Product_20946,Beauty,StyleHub,20673.44,Supplier_61,3.2,34674.21
20947,Product_20947,Toys,ProGear,24521.25,Supplier_42,4.0,28662.97
20948,Product_20948,Garden,TechPro,13561.51,Supplier_24,3.1,27945.08
20949,Product_20949,Travel,SmartOne,9421.45,Supplier_146,4.7,14922.17
20950,Product_20950,Pet Supplies,CloudNine,19815.39,Supplier_106,4.9,36479.45
20951,Product_20951,Gaming,EcoLife,4907.49,Supplier_148,4.0,6243.45
20952,Product_20952,Health & Wellness,ProGear,8087.26,Supplier_75,3.5,16118.1
20953,Product_20953,Garden,Vision,23505.52,Supplier_123,3.6,37900.51
20954,Product_20954,Gaming,Prime,4738.72,Supplier_96,3.8,8034.69
20955,Product_20955,Electronics,Apex,2891.68,Supplier_79,3.9,5170.15
20956,Product_20956,Jewelry,SmartOne,13704.21,Supplier_72,4.8,22969.56
20957,Product_20957,Beauty,TechPro,14726.69,Supplier_76,4.5,25036.59
20958,Product_20958,Books,StyleHub,14969.04,Supplier_62,4.5,28244.47
20959,Product_20959,Furniture,StyleHub,4195.51,Supplier_96,4.1,8184.04
20960,Product_20960,Jewelry,ProGear,18056.5,Supplier_74,3.4,25917.42
20961,Product_20961,Pet Supplies,CloudNine,6132.8,Supplier_146,3.6,12693.12
20962,Product_20962,Sports,CloudNine,23707.75,Supplier_135,4.0,35194.48
20963,Product_20963,Jewelry,Prime,5776.13,Supplier_70,3.3,8089.44
20964,Product_20964,Beauty,ProGear,531.06,Supplier_60,4.2,765.14
20965,Product_20965,Health & Wellness,Vision,14239.35,Supplier_114,4.4,21206.25
20966,Product_20966,Mobile Accessories,FreshCart,5150.91,Supplier_97,4.3,7450.47
20967,Product_20967,Travel,HomeMax,15751.49,Supplier_35,4.3,31330.7
20968,Product_20968,Grocery,StyleHub,5807.41,Supplier_126,3.0,9860.91
20969,Product_20969,Toys,HomeMax,10759.3,Supplier_103,4.7,22773.94
20970,Product_20970,Pet Supplies,TechPro,4569.91,Supplier_94,3.1,5513.48
20971,Product_20971,Electronics,Urban,10777.4,Supplier_118,3.9,18886.31
20972,Product_20972,Garden,SmartOne,3499.36,Supplier_34,4.3,4265.39
20973,Product_20973,Kitchen,Nova,8515.53,Supplier_120,4.2,13561.97
20974,Product_20974,Gaming,ProGear,5053.4,Supplier_19,3.3,7651.94
20975,Product_20975,Automotive,FreshCart,20420.94,Supplier_120,3.4,37190.58
20976,Product_20976,Fashion,Urban,18260.92,Supplier_89,4.2,34473.11
20977,Product_20977,Automotive,Urban,4253.8,Supplier_88,4.3,5807.44
20978,Product_20978,Automotive,StyleHub,2164.32,Supplier_110,3.4,2855.88
20979,Product_20979,Garden,FreshCart,741.04,Supplier_47,4.2,1150.17
20980,Product_20980,Automotive,Prime,5744.13,Supplier_116,3.2,7865.13
20981,Product_20981,Sports,HomeMax,12056.42,Supplier_4,4.3,21905.58
20982,Product_20982,Furniture,Urban,10057.09,Supplier_105,3.5,16626.67
20983,Product_20983,Beauty,FreshCart,24290.33,Supplier_120,4.0,47895.34
20984,Product_20984,Automotive,Elite,19826.92,Supplier_1,4.0,42245.42
20985,Product_20985,Grocery,Prime,2046.85,Supplier_105,4.6,3089.62
20986,Product_20986,Grocery,Apex,4057.42,Supplier_117,4.1,8355.67
20987,Product_20987,Electronics,Apex,762.32,Supplier_79,3.7,1464.03
20988,Product_20988,Garden,FreshCart,3541.84,Supplier_91,4.2,4510.88
20989,Product_20989,Pet Supplies,Elite,13282.49,Supplier_9,5.0,26312.69
20990,Product_20990,Footwear,TechPro,2010.78,Supplier_149,4.4,3249.33
20991,Product_20991,Home Appliances,Apex,1590.71,Supplier_146,4.0,2943.51
20992,Product_20992,Pet Supplies,SmartOne,3042.22,Supplier_115,3.5,5608.91
20993,Product_20993,Pet Supplies,Elite,16768.4,Supplier_3,3.7,34082.52
20994,Product_20994,Travel,Elite,582.02,Supplier_65,4.4,1108.17
20995,Product_20995,Toys,HomeMax,24243.69,Supplier_123,3.5,47744.61
20996,Product_20996,Health & Wellness,ProGear,9581.58,Supplier_102,4.0,13898.46
20997,Product_20997,Health & Wellness,CloudNine,8481.03,Supplier_136,4.8,17999.56
20998,Product_20998,Fashion,FreshCart,11922.84,Supplier_93,4.1,21478.28
20999,Product_20999,Toys,StyleHub,12994.76,Supplier_108,3.4,24909.69
21000,Product_21000,Footwear,Urban,10558.33,Supplier_51,5.0,21165.73
