customer_id,customer_name,gender,age,city,state,region,customer_segment,signup_date
12776,Customer_12776,Female,46,Lucknow,Bihar,East,Home Office,2022-09-14
12777,Customer_12777,Female,57,Ahmedabad,Madhya Pradesh,Central,Consumer,2023-02-07
12778,Customer_12778,Female,55,Mumbai,Maharashtra,Southwest,Corporate,2025-01-03
12779,Customer_12779,Male,43,Vijayawada,Goa,West,Home Office,2023-12-07
12780,Customer_12780,Female,19,Delhi,Delhi,North,Home Office,2025-06-08
12781,Customer_12781,Female,32,Bhopal,Odisha,East,Corporate,2024-04-21
12782,Customer_12782,Male,55,Kolkata,Karnataka,Southwest,Consumer,2022-04-16
12783,Customer_12783,Other,21,Visakhapatnam,Telangana,Southeast,Home Office,2024-11-29
12784,Customer_12784,Male,51,Vijayawada,Odisha,Southeast,Corporate,2024-09-02
12785,Customer_12785,Male,51,Bhopal,Goa,Southwest,Consumer,2023-08-07
12786,Customer_12786,Male,54,Lucknow,Rajasthan,North,Consumer,2025-06-18
12787,Customer_12787,Female,28,Bhubaneswar,Jharkhand,East,Home Office,2023-07-16
12788,Customer_12788,Female,29,Visakhapatnam,Uttar Pradesh,North,Consumer,2022-07-03
12789,Customer_12789,Male,27,Bhubaneswar,Punjab,North,Corporate,2022-07-13
12790,Customer_12790,Female,36,Guwahati,Telangana,Southeast,Consumer,2025-12-13
12791,Customer_12791,Male,43,Warangal,Karnataka,Southwest,Corporate,2023-08-25
12792,Customer_12792,Male,23,Ahmedabad,Tamil Nadu,South,Consumer,2023-10-26
12793,Customer_12793,Female,45,Mysuru,Meghalaya,Northeast,Corporate,2023-05-04
12794,Customer_12794,Female,29,Bhubaneswar,Chhattisgarh,Central,Consumer,2025-03-26
12795,Customer_12795,Female,44,Delhi,Uttar Pradesh,North,Home Office,2024-08-26
12796,Customer_12796,Female,32,Lucknow,Goa,Southwest,Consumer,2025-12-09
12797,Customer_12797,Other,63,Visakhapatnam,Telangana,Southeast,Consumer,2025-12-02
12798,Customer_12798,Male,33,Chennai,Madhya Pradesh,Central,Consumer,2026-05-03
12799,Customer_12799,Male,59,Jaipur,Meghalaya,Northeast,Consumer,2023-06-11
12800,Customer_12800,Male,26,Nagpur,Rajasthan,West,Home Office,2024-07-23
12801,Customer_12801,Female,22,Nagpur,Andhra Pradesh,Southeast,Consumer,2023-07-09
12802,Customer_12802,Female,27,Bhopal,Gujarat,West,Consumer,2025-01-31
12803,Customer_12803,Female,38,Nagpur,Maharashtra,Southwest,Corporate,2025-04-12
12804,Customer_12804,Male,61,Coimbatore,Haryana,North,Consumer,2023-02-07
12805,Customer_12805,Male,26,Bhopal,Tamil Nadu,South,Consumer,2025-10-07
12806,Customer_12806,Female,55,Mumbai,Goa,Southwest,Corporate,2023-04-10
12807,Customer_12807,Other,51,Delhi,West Bengal,East,Consumer,2026-04-23
12808,Customer_12808,Male,34,Mumbai,Bihar,East,Corporate,2025-09-23
12809,Customer_12809,Male,34,Mysuru,Odisha,Southeast,Corporate,2022-01-30
12810,Customer_12810,Male,63,Kochi,Tamil Nadu,South,Consumer,2023-09-30
12811,Customer_12811,Male,52,Mysuru,Madhya Pradesh,Central,Consumer,2023-09-14
12812,Customer_12812,Male,29,Visakhapatnam,Odisha,East,Home Office,2025-08-08
12813,Customer_12813,Male,61,Visakhapatnam,Tamil Nadu,South,Consumer,2025-03-05
12814,Customer_12814,Female,37,Ahmedabad,Goa,Southwest,Corporate,2022-03-22
12815,Customer_12815,Male,21,Coimbatore,Kerala,South,Consumer,2025-09-07
12816,Customer_12816,Male,57,Jaipur,Rajasthan,North,Consumer,2022-12-16
12817,Customer_12817,Male,59,Kolkata,Manipur,Northeast,Corporate,2023-08-15
12818,Customer_12818,Female,39,Warangal,Telangana,Southeast,Consumer,2022-09-30
12819,Customer_12819,Male,51,Bengaluru,Tamil Nadu,South,Consumer,2022-09-10
12820,Customer_12820,Male,29,Mumbai,Manipur,Northeast,Consumer,2024-04-23
12821,Customer_12821,Male,58,Hyderabad,Chhattisgarh,Central,Corporate,2022-05-16
12822,Customer_12822,Female,35,Mumbai,Andhra Pradesh,Southeast,Consumer,2022-05-09
12823,Customer_12823,Female,30,Mumbai,Andhra Pradesh,South,Consumer,2025-06-11
12824,Customer_12824,Male,42,Bengaluru,Maharashtra,Southwest,Consumer,2023-07-05
12825,Customer_12825,Male,30,Bengaluru,Madhya Pradesh,Central,Home Office,2024-11-03
12826,Customer_12826,Male,47,Bhubaneswar,Odisha,Southeast,Consumer,2026-04-27
12827,Customer_12827,Female,53,Mumbai,Bihar,East,Consumer,2022-03-23
12828,Customer_12828,Female,37,Coimbatore,Maharashtra,Southwest,Consumer,2025-06-24
12829,Customer_12829,Male,55,Bengaluru,Tripura,Northeast,Consumer,2022-06-25
12830,Customer_12830,Male,38,Mysuru,Andhra Pradesh,South,Consumer,2025-05-01
12831,Customer_12831,Female,64,Pune,Goa,Southwest,Corporate,2023-05-05
12832,Customer_12832,Female,30,Lucknow,Andhra Pradesh,Southeast,Corporate,2022-08-05
12833,Customer_12833,Male,51,Kochi,Odisha,East,Consumer,2023-01-01
12834,Customer_12834,Male,43,Bhopal,Chhattisgarh,Central,Consumer,2023-08-07
12835,Customer_12835,Male,63,Kochi,Rajasthan,West,Consumer,2025-03-13
12836,Customer_12836,Female,28,Warangal,Madhya Pradesh,Central,Consumer,2024-12-24
12837,Customer_12837,Female,27,Bhopal,Goa,Southwest,Consumer,2025-03-11
12838,Customer_12838,Female,59,Bhubaneswar,Maharashtra,Southwest,Consumer,2022-02-04
12839,Customer_12839,Female,61,Jaipur,Karnataka,South,Home Office,2026-04-10
12840,Customer_12840,Male,53,Mysuru,Goa,Southwest,Consumer,2023-11-26
12841,Customer_12841,Male,40,Nagpur,Goa,West,Consumer,2022-06-28
12842,Customer_12842,Male,37,Lucknow,Assam,Northeast,Home Office,2026-01-25
12843,Customer_12843,Female,49,Mysuru,Telangana,Southeast,Consumer,2025-06-22
12844,Customer_12844,Female,53,Chennai,Rajasthan,West,Consumer,2022-05-12
12845,Customer_12845,Male,31,Warangal,Gujarat,West,Consumer,2023-11-30
12846,Customer_12846,Male,18,Ahmedabad,Rajasthan,West,Home Office,2025-12-21
12847,Customer_12847,Female,21,Mysuru,Odisha,Southeast,Consumer,2024-12-28
12848,Customer_12848,Female,34,Chennai,Gujarat,West,Consumer,2022-11-08
12849,Customer_12849,Female,50,Bhubaneswar,Bihar,East,Consumer,2025-01-25
12850,Customer_12850,Male,39,Bengaluru,West Bengal,East,Consumer,2022-10-30
12851,Customer_12851,Female,47,Jaipur,Tamil Nadu,South,Consumer,2023-07-17
12852,Customer_12852,Female,40,Ahmedabad,Goa,West,Consumer,2022-11-09
12853,Customer_12853,Female,30,Delhi,Haryana,North,Home Office,2025-01-14
12854,Customer_12854,Female,53,Bhubaneswar,Delhi,North,Corporate,2026-01-30
12855,Customer_12855,Female,52,Mysuru,Manipur,Northeast,Consumer,2022-03-13
12856,Customer_12856,Female,64,Mumbai,Delhi,North,Consumer,2024-08-23
12857,Customer_12857,Female,57,Delhi,Madhya Pradesh,Central,Consumer,2023-02-02
12858,Customer_12858,Male,36,Bengaluru,Odisha,Southeast,Consumer,2025-04-16
12859,Customer_12859,Male,51,Lucknow,Tripura,Northeast,Corporate,2022-08-11
12860,Customer_12860,Female,34,Guwahati,Rajasthan,West,Consumer,2023-08-10
12861,Customer_12861,Female,59,Kochi,Andhra Pradesh,South,Corporate,2022-11-26
12862,Customer_12862,Male,47,Chennai,Goa,Southwest,Consumer,2025-10-29
12863,Customer_12863,Male,58,Mumbai,Odisha,Southeast,Corporate,2022-05-13
12864,Customer_12864,Female,31,Hyderabad,Madhya Pradesh,Central,Home Office,2024-07-20
12865,Customer_12865,Female,18,Vijayawada,Punjab,North,Corporate,2022-07-12
12866,Customer_12866,Female,24,Lucknow,Delhi,North,Home Office,2024-08-17
12867,Customer_12867,Male,43,Mumbai,Bihar,East,Corporate,2025-05-13
12868,Customer_12868,Female,64,Bhubaneswar,Kerala,South,Consumer,2025-04-18
12869,Customer_12869,Female,48,Delhi,Andhra Pradesh,Southeast,Consumer,2022-02-23
12870,Customer_12870,Male,56,Warangal,Kerala,South,Consumer,2025-05-22
12871,Customer_12871,Male,40,Ahmedabad,Odisha,East,Home Office,2023-04-20
12872,Customer_12872,Other,64,Warangal,Karnataka,Southwest,Consumer,2024-12-26
12873,Customer_12873,Male,63,Vijayawada,Telangana,Southeast,Home Office,2026-03-23
12874,Customer_12874,Female,28,Kolkata,Karnataka,South,Consumer,2022-07-10
12875,Customer_12875,Female,59,Visakhapatnam,Goa,West,Corporate,2023-08-04
12876,Customer_12876,Female,18,Pune,Chhattisgarh,Central,Consumer,2025-10-18
12877,Customer_12877,Male,46,Delhi,Assam,Northeast,Home Office,2022-08-15
12878,Customer_12878,Female,38,Bhopal,Maharashtra,Southwest,Consumer,2023-02-22
12879,Customer_12879,Male,32,Guwahati,Andhra Pradesh,Southeast,Consumer,2024-05-28
12880,Customer_12880,Female,62,Bhubaneswar,Maharashtra,Southwest,Home Office,2026-05-13
12881,Customer_12881,Male,49,Kolkata,Haryana,North,Consumer,2023-04-17
12882,Customer_12882,Female,24,Kolkata,Andhra Pradesh,South,Consumer,2023-09-09
12883,Customer_12883,Female,24,Bengaluru,Madhya Pradesh,Central,Home Office,2025-06-27
12884,Customer_12884,Male,23,Delhi,Punjab,North,Corporate,2022-07-11
12885,Customer_12885,Male,32,Coimbatore,Odisha,East,Consumer,2023-06-09
12886,Customer_12886,Female,21,Delhi,Karnataka,South,Consumer,2023-05-21
12887,Customer_12887,Male,30,Lucknow,Maharashtra,Southwest,Consumer,2023-10-04
12888,Customer_12888,Male,54,Bengaluru,Rajasthan,North,Consumer,2024-07-06
12889,Customer_12889,Male,59,Visakhapatnam,Tamil Nadu,South,Consumer,2022-12-21
12890,Customer_12890,Female,55,Delhi,Andhra Pradesh,South,Consumer,2023-09-19
12891,Customer_12891,Female,41,Vijayawada,Kerala,South,Consumer,2026-01-06
12892,Customer_12892,Male,51,Hyderabad,Chhattisgarh,Central,Consumer,2025-08-18
12893,Customer_12893,Other,63,Visakhapatnam,Jharkhand,East,Home Office,2026-03-11
12894,Customer_12894,Male,20,Bhopal,Karnataka,Southwest,Consumer,2024-12-27
12895,Customer_12895,Male,61,Guwahati,Jharkhand,East,Consumer,2024-07-20
12896,Customer_12896,Male,52,Delhi,Madhya Pradesh,Central,Home Office,2022-12-08
12897,Customer_12897,Male,36,Visakhapatnam,Assam,Northeast,Corporate,2022-09-12
12898,Customer_12898,Male,39,Ahmedabad,Manipur,Northeast,Consumer,2024-05-12
12899,Customer_12899,Female,39,Vijayawada,Telangana,Southeast,Home Office,2023-10-10
12900,Customer_12900,Male,25,Warangal,Karnataka,South,Consumer,2025-06-14
12901,Customer_12901,Female,29,Kolkata,Chhattisgarh,Central,Consumer,2022-01-16
12902,Customer_12902,Male,32,Bhubaneswar,Andhra Pradesh,Southeast,Consumer,2025-11-26
12903,Customer_12903,Male,18,Kochi,Andhra Pradesh,Southeast,Consumer,2022-09-30
12904,Customer_12904,Male,42,Nagpur,Chhattisgarh,Central,Corporate,2023-09-24
12905,Customer_12905,Female,40,Bhopal,Assam,Northeast,Consumer,2023-07-24
12906,Customer_12906,Female,33,Jaipur,Telangana,Southeast,Home Office,2026-01-19
12907,Customer_12907,Male,26,Kolkata,Madhya Pradesh,Central,Consumer,2025-02-26
12908,Customer_12908,Male,64,Bengaluru,Goa,Southwest,Consumer,2022-02-27
12909,Customer_12909,Male,50,Kochi,Tamil Nadu,South,Consumer,2025-09-26
12910,Customer_12910,Female,40,Lucknow,Bihar,East,Consumer,2024-12-18
12911,Customer_12911,Male,52,Jaipur,Delhi,North,Home Office,2022-04-19
12912,Customer_12912,Female,35,Hyderabad,Uttar Pradesh,North,Corporate,2025-06-05
12913,Customer_12913,Male,28,Bhubaneswar,Rajasthan,West,Corporate,2022-02-24
12914,Customer_12914,Male,50,Pune,Andhra Pradesh,South,Corporate,2023-11-12
12915,Customer_12915,Female,54,Coimbatore,Rajasthan,West,Consumer,2022-09-17
12916,Customer_12916,Male,49,Bengaluru,Gujarat,West,Consumer,2022-01-18
12917,Customer_12917,Male,45,Bengaluru,Chhattisgarh,Central,Consumer,2024-06-14
12918,Customer_12918,Female,18,Guwahati,Karnataka,Southwest,Corporate,2025-01-04
12919,Customer_12919,Male,48,Ahmedabad,Andhra Pradesh,Southeast,Consumer,2024-02-07
12920,Customer_12920,Male,47,Hyderabad,Goa,West,Consumer,2023-07-03
12921,Customer_12921,Male,37,Chennai,Bihar,East,Corporate,2024-04-01
12922,Customer_12922,Male,29,Vijayawada,Telangana,Southeast,Consumer,2022-08-31
12923,Customer_12923,Female,64,Ahmedabad,Uttar Pradesh,North,Consumer,2022-03-21
12924,Customer_12924,Male,36,Visakhapatnam,Madhya Pradesh,Central,Consumer,2022-09-09
12925,Customer_12925,Female,31,Guwahati,Rajasthan,West,Consumer,2022-03-28
12926,Customer_12926,Female,51,Ahmedabad,Karnataka,South,Consumer,2025-05-15
12927,Customer_12927,Female,41,Kochi,Madhya Pradesh,Central,Home Office,2024-08-31
12928,Customer_12928,Female,44,Delhi,West Bengal,East,Corporate,2022-10-27
12929,Customer_12929,Female,49,Ahmedabad,Telangana,South,Consumer,2024-06-30
12930,Customer_12930,Female,35,Guwahati,Manipur,Northeast,Corporate,2024-02-14
12931,Customer_12931,Male,25,Hyderabad,Telangana,South,Corporate,2022-06-28
12932,Customer_12932,Male,26,Lucknow,Assam,Northeast,Corporate,2026-04-02
12933,Customer_12933,Female,63,Guwahati,Andhra Pradesh,South,Home Office,2026-02-09
12934,Customer_12934,Male,42,Visakhapatnam,Rajasthan,West,Corporate,2025-04-29
12935,Customer_12935,Female,38,Bhopal,Andhra Pradesh,Southeast,Consumer,2025-07-17
12936,Customer_12936,Male,33,Jaipur,Telangana,South,Consumer,2024-05-25
12937,Customer_12937,Female,52,Mumbai,Andhra Pradesh,Southeast,Consumer,2025-07-10
12938,Customer_12938,Male,61,Bhubaneswar,Meghalaya,Northeast,Consumer,2024-04-25
12939,Customer_12939,Female,54,Kolkata,Goa,Southwest,Home Office,2022-09-23
12940,Customer_12940,Male,43,Bhopal,Andhra Pradesh,South,Consumer,2022-09-25
12941,Customer_12941,Male,40,Kolkata,Tripura,Northeast,Consumer,2025-09-28
12942,Customer_12942,Female,59,Jaipur,Maharashtra,Southwest,Home Office,2023-12-16
12943,Customer_12943,Female,59,Ahmedabad,Andhra Pradesh,Southeast,Corporate,2025-03-13
12944,Customer_12944,Female,36,Kolkata,Telangana,South,Consumer,2022-08-20
12945,Customer_12945,Female,64,Bhubaneswar,Telangana,Southeast,Home Office,2023-12-18
12946,Customer_12946,Male,57,Hyderabad,Haryana,North,Consumer,2022-05-14
12947,Customer_12947,Female,58,Hyderabad,Chhattisgarh,Central,Consumer,2022-12-20
12948,Customer_12948,Male,20,Bengaluru,Maharashtra,West,Consumer,2022-06-24
12949,Customer_12949,Female,24,Delhi,Chhattisgarh,Central,Home Office,2022-11-29
12950,Customer_12950,Male,32,Bengaluru,Madhya Pradesh,Central,Consumer,2024-08-28
12951,Customer_12951,Male,54,Jaipur,Delhi,North,Consumer,2022-01-09
12952,Customer_12952,Female,21,Hyderabad,Chhattisgarh,Central,Corporate,2022-11-06
12953,Customer_12953,Female,21,Bhopal,Goa,Southwest,Home Office,2025-01-10
12954,Customer_12954,Male,19,Mumbai,Goa,West,Consumer,2022-08-27
12955,Customer_12955,Female,27,Nagpur,Odisha,East,Consumer,2024-06-07
12956,Customer_12956,Female,62,Guwahati,Karnataka,Southwest,Home Office,2025-10-19
12957,Customer_12957,Male,52,Ahmedabad,Delhi,North,Corporate,2025-06-02
12958,Customer_12958,Female,52,Bhopal,Maharashtra,West,Consumer,2022-07-15
12959,Customer_12959,Male,32,Bhopal,Madhya Pradesh,Central,Consumer,2022-08-25
12960,Customer_12960,Male,48,Bhubaneswar,Gujarat,West,Consumer,2025-02-03
12961,Customer_12961,Female,55,Coimbatore,Karnataka,Southwest,Corporate,2023-07-09
12962,Customer_12962,Male,43,Kochi,Maharashtra,West,Consumer,2023-10-30
12963,Customer_12963,Male,59,Vijayawada,Maharashtra,Southwest,Corporate,2024-02-02
12964,Customer_12964,Female,45,Kochi,Uttar Pradesh,North,Consumer,2024-07-15
12965,Customer_12965,Male,33,Jaipur,Meghalaya,Northeast,Corporate,2023-12-20
12966,Customer_12966,Female,48,Chennai,Chhattisgarh,Central,Consumer,2022-02-07
12967,Customer_12967,Female,63,Mysuru,Telangana,South,Home Office,2022-06-01
12968,Customer_12968,Male,57,Ahmedabad,Telangana,South,Consumer,2022-01-01
12969,Customer_12969,Female,41,Lucknow,Tripura,Northeast,Consumer,2023-02-28
12970,Customer_12970,Male,46,Delhi,Assam,Northeast,Consumer,2025-07-31
12971,Customer_12971,Female,64,Bhopal,Chhattisgarh,Central,Consumer,2026-04-04
12972,Customer_12972,Male,53,Warangal,Punjab,North,Consumer,2024-01-31
12973,Customer_12973,Female,42,Bengaluru,Chhattisgarh,Central,Corporate,2022-02-13
12974,Customer_12974,Male,31,Nagpur,Maharashtra,Southwest,Home Office,2022-04-25
12975,Customer_12975,Female,61,Nagpur,Punjab,North,Consumer,2025-07-28
12976,Customer_12976,Male,64,Guwahati,Rajasthan,West,Consumer,2023-07-04
12977,Customer_12977,Male,21,Vijayawada,Maharashtra,West,Consumer,2025-11-11
12978,Customer_12978,Male,19,Pune,Goa,Southwest,Corporate,2024-03-21
12979,Customer_12979,Female,23,Hyderabad,West Bengal,East,Consumer,2025-11-07
12980,Customer_12980,Other,36,Lucknow,Maharashtra,West,Consumer,2022-08-05
12981,Customer_12981,Male,25,Guwahati,Tripura,Northeast,Consumer,2025-10-05
12982,Customer_12982,Male,60,Chennai,Haryana,North,Consumer,2024-05-24
12983,Customer_12983,Male,61,Ahmedabad,Andhra Pradesh,Southeast,Consumer,2023-12-02
12984,Customer_12984,Male,26,Hyderabad,Odisha,Southeast,Consumer,2024-04-26
12985,Customer_12985,Female,57,Bhopal,Manipur,Northeast,Consumer,2023-06-08
12986,Customer_12986,Female,24,Hyderabad,Meghalaya,Northeast,Corporate,2024-08-22
12987,Customer_12987,Female,55,Nagpur,Meghalaya,Northeast,Consumer,2025-05-17
12988,Customer_12988,Male,35,Mumbai,Odisha,Southeast,Consumer,2025-07-20
12989,Customer_12989,Male,19,Visakhapatnam,Goa,Southwest,Consumer,2026-04-15
12990,Customer_12990,Female,38,Ahmedabad,Maharashtra,West,Home Office,2023-10-23
12991,Customer_12991,Male,57,Bhubaneswar,Gujarat,West,Corporate,2025-05-15
12992,Customer_12992,Female,62,Jaipur,Manipur,Northeast,Consumer,2025-11-22
12993,Customer_12993,Male,23,Nagpur,Karnataka,South,Home Office,2022-01-29
12994,Customer_12994,Male,58,Hyderabad,Telangana,Southeast,Consumer,2024-01-30
12995,Customer_12995,Female,32,Vijayawada,Odisha,Southeast,Consumer,2025-01-26
12996,Customer_12996,Male,40,Nagpur,Meghalaya,Northeast,Corporate,2024-01-02
12997,Customer_12997,Female,23,Delhi,Jharkhand,East,Corporate,2022-06-10
12998,Customer_12998,Male,64,Warangal,Jharkhand,East,Consumer,2024-11-15
12999,Customer_12999,Male,55,Visakhapatnam,Gujarat,West,Consumer,2023-10-12
13000,Customer_13000,Male,48,Jaipur,Assam,Northeast,Consumer,2024-09-15
13001,Customer_13001,Male,52,Bhopal,Odisha,Southeast,Consumer,2022-01-03
13002,Customer_13002,Female,59,Warangal,Meghalaya,Northeast,Home Office,2022-01-19
13003,Customer_13003,Male,24,Lucknow,Maharashtra,Southwest,Consumer,2024-08-22
13004,Customer_13004,Female,29,Warangal,Goa,Southwest,Home Office,2026-04-21
13005,Customer_13005,Female,19,Nagpur,Manipur,Northeast,Consumer,2024-10-20
13006,Customer_13006,Male,41,Vijayawada,Bihar,East,Corporate,2026-02-17
13007,Customer_13007,Male,41,Bhopal,Chhattisgarh,Central,Home Office,2025-09-17
13008,Customer_13008,Male,19,Kochi,Goa,West,Corporate,2023-03-27
13009,Customer_13009,Female,49,Bhubaneswar,Meghalaya,Northeast,Consumer,2022-06-13
13010,Customer_13010,Female,18,Guwahati,Odisha,Southeast,Consumer,2024-06-12
13011,Customer_13011,Male,56,Pune,Bihar,East,Consumer,2024-09-19
13012,Customer_13012,Female,51,Kolkata,Madhya Pradesh,Central,Consumer,2025-05-17
13013,Customer_13013,Male,57,Kolkata,Punjab,North,Home Office,2024-04-13
13014,Customer_13014,Male,23,Vijayawada,Tripura,Northeast,Consumer,2026-01-12
13015,Customer_13015,Male,59,Vijayawada,Maharashtra,West,Consumer,2025-09-12
13016,Customer_13016,Other,44,Hyderabad,Goa,West,Consumer,2024-07-26
13017,Customer_13017,Male,59,Guwahati,Madhya Pradesh,Central,Consumer,2024-06-01
13018,Customer_13018,Male,51,Guwahati,Kerala,South,Consumer,2022-01-31
13019,Customer_13019,Male,49,Kochi,Madhya Pradesh,Central,Consumer,2025-06-03
13020,Customer_13020,Female,19,Kolkata,Manipur,Northeast,Corporate,2024-12-25
13021,Customer_13021,Male,51,Bhubaneswar,Bihar,East,Consumer,2025-12-04
13022,Customer_13022,Male,39,Delhi,Telangana,South,Corporate,2022-05-29
13023,Customer_13023,Male,58,Kolkata,Gujarat,West,Consumer,2022-08-22
13024,Customer_13024,Female,50,Nagpur,Tamil Nadu,South,Consumer,2024-12-09
13025,Customer_13025,Male,21,Mysuru,Jharkhand,East,Corporate,2024-02-22
13026,Customer_13026,Female,60,Coimbatore,Assam,Northeast,Corporate,2024-07-28
13027,Customer_13027,Male,21,Mumbai,Punjab,North,Consumer,2023-11-27
13028,Customer_13028,Male,32,Chennai,Manipur,Northeast,Corporate,2024-10-22
13029,Customer_13029,Female,28,Nagpur,Kerala,South,Consumer,2024-11-19
13030,Customer_13030,Female,64,Delhi,Maharashtra,Southwest,Consumer,2022-10-30
13031,Customer_13031,Male,25,Ahmedabad,Assam,Northeast,Home Office,2025-05-01
13032,Customer_13032,Female,58,Jaipur,Bihar,East,Home Office,2024-02-29
13033,Customer_13033,Female,28,Vijayawada,Chhattisgarh,Central,Consumer,2024-07-09
13034,Customer_13034,Male,49,Nagpur,Punjab,North,Home Office,2024-09-15
13035,Customer_13035,Female,22,Coimbatore,Rajasthan,North,Corporate,2025-04-06
13036,Customer_13036,Female,36,Visakhapatnam,Goa,Southwest,Consumer,2023-04-26
13037,Customer_13037,Male,47,Visakhapatnam,Andhra Pradesh,Southeast,Consumer,2022-01-11
13038,Customer_13038,Female,52,Pune,Karnataka,South,Consumer,2022-10-18
13039,Customer_13039,Male,59,Coimbatore,Odisha,East,Consumer,2026-03-26
13040,Customer_13040,Male,57,Coimbatore,Tamil Nadu,South,Home Office,2022-12-23
13041,Customer_13041,Female,42,Bengaluru,Maharashtra,West,Consumer,2023-02-03
13042,Customer_13042,Female,32,Visakhapatnam,West Bengal,East,Consumer,2025-10-04
13043,Customer_13043,Female,30,Kochi,West Bengal,East,Consumer,2023-01-13
13044,Customer_13044,Female,65,Bengaluru,Madhya Pradesh,Central,Consumer,2024-01-14
13045,Customer_13045,Female,47,Nagpur,Karnataka,South,Corporate,2023-08-16
13046,Customer_13046,Male,61,Guwahati,Maharashtra,Southwest,Consumer,2024-11-23
13047,Customer_13047,Other,38,Kochi,Assam,Northeast,Consumer,2024-08-09
13048,Customer_13048,Female,41,Hyderabad,Odisha,Southeast,Consumer,2024-04-03
13049,Customer_13049,Female,57,Warangal,Tamil Nadu,South,Corporate,2024-03-13
13050,Customer_13050,Male,52,Guwahati,Tripura,Northeast,Corporate,2025-08-27
13051,Customer_13051,Male,27,Hyderabad,Telangana,Southeast,Corporate,2024-07-19
13052,Customer_13052,Male,43,Bhopal,Kerala,South,Consumer,2024-03-24
13053,Customer_13053,Male,28,Bhubaneswar,Andhra Pradesh,Southeast,Consumer,2025-11-20
13054,Customer_13054,Male,54,Bengaluru,Jharkhand,East,Corporate,2022-05-30
13055,Customer_13055,Female,19,Pune,Telangana,Southeast,Corporate,2025-08-26
13056,Customer_13056,Female,57,Lucknow,Rajasthan,West,Consumer,2022-11-13
13057,Customer_13057,Male,62,Mysuru,Odisha,Southeast,Home Office,2023-06-15
13058,Customer_13058,Male,19,Bhopal,Kerala,South,Consumer,2022-01-22
13059,Customer_13059,Female,48,Warangal,Gujarat,West,Consumer,2024-07-03
13060,Customer_13060,Male,21,Kochi,Bihar,East,Home Office,2025-08-23
13061,Customer_13061,Female,35,Warangal,Telangana,South,Consumer,2023-09-03
13062,Customer_13062,Male,34,Coimbatore,Bihar,East,Home Office,2024-11-27
13063,Customer_13063,Male,42,Bhopal,Maharashtra,West,Consumer,2023-09-21
13064,Customer_13064,Male,62,Hyderabad,Kerala,South,Home Office,2025-04-29
13065,Customer_13065,Female,40,Pune,Meghalaya,Northeast,Consumer,2026-05-17
13066,Customer_13066,Male,37,Bengaluru,Madhya Pradesh,Central,Corporate,2025-02-18
13067,Customer_13067,Female,22,Bhopal,Telangana,Southeast,Corporate,2023-06-29
13068,Customer_13068,Male,60,Lucknow,Tripura,Northeast,Consumer,2025-08-12
13069,Customer_13069,Male,33,Bengaluru,Tamil Nadu,South,Consumer,2022-03-02
13070,Customer_13070,Female,40,Chennai,Uttar Pradesh,North,Consumer,2026-04-29
13071,Customer_13071,Male,22,Delhi,Maharashtra,West,Consumer,2025-09-05
13072,Customer_13072,Male,31,Pune,Goa,West,Home Office,2024-11-11
13073,Customer_13073,Female,44,Warangal,Tamil Nadu,South,Consumer,2024-09-20
13074,Customer_13074,Female,61,Vijayawada,Telangana,Southeast,Corporate,2023-02-08
13075,Customer_13075,Male,33,Jaipur,Madhya Pradesh,Central,Consumer,2023-11-22
13076,Customer_13076,Male,44,Mumbai,Assam,Northeast,Consumer,2022-06-12
13077,Customer_13077,Other,60,Kochi,Punjab,North,Home Office,2023-06-27
13078,Customer_13078,Female,35,Bhopal,Odisha,Southeast,Consumer,2024-08-01
13079,Customer_13079,Female,32,Kochi,Tamil Nadu,South,Consumer,2023-08-03
13080,Customer_13080,Female,20,Bhubaneswar,Maharashtra,West,Consumer,2025-05-18
13081,Customer_13081,Female,61,Mysuru,Rajasthan,West,Consumer,2025-09-27
13082,Customer_13082,Male,23,Bhubaneswar,Telangana,Southeast,Consumer,2024-06-17
13083,Customer_13083,Male,28,Ahmedabad,West Bengal,East,Corporate,2023-06-30
13084,Customer_13084,Female,24,Hyderabad,Karnataka,South,Consumer,2023-05-01
13085,Customer_13085,Female,51,Kolkata,Odisha,East,Corporate,2024-05-24
13086,Customer_13086,Female,35,Visakhapatnam,West Bengal,East,Corporate,2025-02-25
13087,Customer_13087,Female,51,Lucknow,Telangana,South,Consumer,2022-07-22
13088,Customer_13088,Male,47,Bhubaneswar,Andhra Pradesh,South,Consumer,2023-12-18
13089,Customer_13089,Male,18,Kochi,Telangana,South,Consumer,2023-12-06
13090,Customer_13090,Female,32,Jaipur,Gujarat,West,Corporate,2023-04-04
13091,Customer_13091,Male,18,Bhopal,Jharkhand,East,Consumer,2023-01-16
13092,Customer_13092,Female,21,Ahmedabad,Goa,West,Consumer,2025-09-07
13093,Customer_13093,Female,40,Bhopal,Tripura,Northeast,Consumer,2023-11-23
13094,Customer_13094,Male,30,Coimbatore,Andhra Pradesh,South,Consumer,2024-07-11
13095,Customer_13095,Female,22,Kochi,Karnataka,Southwest,Corporate,2022-03-03
13096,Customer_13096,Female,37,Kolkata,Odisha,Southeast,Consumer,2023-03-30
13097,Customer_13097,Female,39,Jaipur,Karnataka,South,Consumer,2022-12-24
13098,Customer_13098,Male,65,Delhi,West Bengal,East,Consumer,2023-06-10
